scorer,,,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais
bodyparts,,,nose,nose,rightEar,rightEar,leftEar,leftEar,head,head,neck,neck,center,center,hip,hip,tailBase,tailBase,RfrontPaw,RfrontPaw,LfrontPaw,LfrontPaw,RrearPaw,RrearPaw,LrearPaw,LrearPaw,foodPlate,foodPlate,foodPellet1,foodPellet1,foodPellet2,foodPellet2,frontTopHouse,frontTopHouse,frontBottomHouse,frontBottomHouse,backTopHouse,backTopHouse,backBottomHouse,backBottomHouse,centerHouse,centerHouse,centerBackHouse,centerBackHouse,upMothTop,upMothTop,upMothBottom,upMothBottom,upMothWingRight,upMothWingRight,upMothWingLeft,upMothWingLeft,downMothTop,downMothTop,downMothBottom,downMothBottom,downMothWingRight,downMothWingRight,downMothWingLeft,downMothWingLeft,upWormHead,upWormHead,upWormCenter,upWormCenter,upWormTail,upWormTail,downWormHead,downWormHead,downWormCenter,downWormCenter,downWormTail,downWormTail,blackCricket,blackCricket,blackSwoop,blackSwoop,blackLoom,blackLoom,yellowCricket,yellowCricket,yellowSwoop,yellowSwoop,greyLoom,greyLoom,flash,flash,cornerTopL,cornerTopL,cornerTopR,cornerTopR,cornerBottomL,cornerBottomL,cornerBottomR,cornerBottomR,windowTop,windowTop,windowBottom,windowBottom
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,103122_Cropped_ROI_0,img00817.png,221.7325769416579,61.742518968995995,207.85323964875386,64.2660348404331,214.47746881127625,45.024226320725234,213.2157108755577,56.064608258262524,205.960602745176,52.59477393503653,188.92687061297562,47.23230270823271,179.14824661115688,45.97054477251416,166.2152277700418,45.339665804654885,,,,,,,,,182.93352041831253,115.05179175310465,162.42995396288615,101.17245446020064,172.2085779647049,134.2936002728125,147.91973770212286,19.158188638495005,147.91973770212286,81.2997669726335,217.31642416664295,17.580991218846805,219.83994003808004,80.35344852084458,193.02758390406092,45.97054477251416,226.7796086845321,46.28598425644378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.911638580238204,17.26555173491718,250.12213049532522,15.057475347409707,18.274109807042024,147.54205859785728,247.91405410781772,148.17293756571655,8.180046321293645,85.08504077978915,9.757243740941831,150.69645343715365
labeled-data,103122_Cropped_ROI_0,img02769.png,175.36297280400123,30.82944954389157,190.81950751655347,42.81614993321779,169.6850620932678,41.238952513569586,178.20192815936798,38.71543664213249,178.51736764329763,45.339665804654885,176.62473073971978,63.63515587257382,168.42330415754924,69.94394555116656,161.4836355110972,73.41377987439256,,,,,,,,,182.30264145045328,114.42091278524538,162.1145144789565,101.48789394413026,171.26225951291593,134.2936002728125,146.9734192503339,19.47362812242463,149.18149563784135,80.66888800477423,217.31642416664295,17.580991218846805,220.47081900593935,80.35344852084458,194.60478132370912,48.178621160021606,226.46416920060244,45.97054477251416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.857957032027102,17.580991218846805,249.80669101139557,16.95011225098753,18.274109807042024,144.3876637585609,251.06844894711412,145.3339822103498,9.126364773082557,86.66223819943733,9.757243740941831,154.4817272443093
labeled-data,103122_Cropped_ROI_0,img03322.png,88.61711472335107,38.08455767427321,104.07364943590328,37.45367870641394,105.33540737162183,55.43372929040325,103.12733098411438,43.762468385006684,110.38243911449602,46.91686322430306,143.18814544317826,52.91021341896615,164.95346983432324,55.7491687743329,174.41665435221233,56.6954872261218,113.85227343772205,37.76911819034359,,,186.08791525760887,47.23230270823271,183.87983887010142,63.95059535650347,182.30264145045328,114.10547330131575,163.37627241467504,101.80333342805991,171.57769899684558,133.9781607888829,146.9734192503339,19.158188638495005,148.23517718605245,81.2997669726335,217.0009846827133,17.580991218846805,221.1016979737986,80.35344852084458,196.18197874335726,45.97054477251416,226.1487297166728,46.28598425644378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.857957032027102,17.580991218846805,248.86037255960667,15.057475347409707,18.58954929097166,144.3876637585609,250.12213049532522,145.64942169427945,8.495485805223282,88.23943561908553,9.126364773082557,153.21996930859075
labeled-data,103122_Cropped_ROI_0,img03413.png,181.35632299866433,32.722086447469394,188.92687061297562,44.70878683679561,170.00050157719738,38.71543664213249,178.51736764329763,39.97719457785104,175.99385177186053,46.91686322430306,169.05418312540849,59.53444258148855,162.74539344681574,66.15867174401092,154.85940634857485,71.20570348688511,,,,,,,,,182.30264145045328,113.7900338173861,161.79907499502684,101.17245446020064,171.89313848077524,134.2936002728125,147.28885873426356,19.158188638495005,148.86605615391176,80.35344852084458,217.31642416664295,16.95011225098753,220.78625848986894,80.03800903691496,196.49741822728691,45.97054477251416,225.83329023274314,46.28598425644378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.911638580238204,17.896430702776456,247.91405410781772,16.319233283128256,18.274109807042024,142.49502685498308,248.86037255960667,143.441345306772,8.495485805223282,88.23943561908553,9.757243740941831,151.64277188894255
labeled-data,103122_Cropped_ROI_0,img03611.png,165.26890931825284,29.252252124243398,180.41000454687543,39.661755093921414,158.0138011878712,39.34631560999176,169.05418312540849,38.08455767427321,169.6850620932678,45.024226320725234,170.94682002898634,58.58812412969962,169.36962260933814,66.47411122794057,161.1681960271676,71.52114297081474,,,,,,,,,182.61808093438287,114.42091278524538,161.4836355110972,101.80333342805991,172.2085779647049,133.9781607888829,147.6042982181932,18.842749154565354,147.6042982181932,80.35344852084458,217.6318636505726,17.896430702776456,221.1016979737986,80.03800903691496,194.60478132370912,47.54774219216233,226.7796086845321,46.601423740373434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.596199096308567,18.21187018670608,248.22949359174737,16.95011225098753,18.58954929097166,144.3876637585609,248.22949359174737,145.9648611782091,8.81092528915292,88.23943561908553,10.072683224871469,152.9045298246611
labeled-data,103122_Cropped_ROI_0,img06035.png,165.5843488021825,23.574341413509927,180.09456506294578,29.252252124243398,158.0138011878712,34.299283867117566,170.00050157719738,31.144889027821222,171.89313848077524,36.50736025462504,176.30929125579013,50.07125806359943,177.25560970757908,57.641805677910725,,,,,,,,,,,181.35632299866433,113.7900338173861,162.74539344681574,101.48789394413026,170.94682002898634,134.60903975674216,146.6579797664043,19.158188638495005,147.91973770212286,80.66888800477423,217.31642416664295,17.580991218846805,221.7325769416579,79.40713006905568,194.9202208076387,45.024226320725234,226.1487297166728,45.024226320725234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.227078064167827,17.580991218846805,246.96773565602882,15.057475347409707,18.274109807042024,144.3876637585609,250.12213049532522,145.01854272642018,8.495485805223282,87.60855665122625,8.81092528915292,151.64277188894255
labeled-data,103122_Cropped_ROI_0,img07026.png,174.10121486828268,25.782417801017374,185.77247577367928,35.24560231890649,165.5843488021825,35.561041802836115,175.67841228793088,34.299283867117566,176.94017022364943,40.29263406178069,177.57104919150868,56.6954872261218,177.25560970757908,65.21235329222202,,,,,,,,,,,181.35632299866433,114.10547330131575,162.42995396288615,101.80333342805991,170.94682002898634,134.92447924067181,147.6042982181932,18.52730967063573,148.23517718605245,80.98432748870385,217.0009846827133,17.26555173491718,220.78625848986894,80.66888800477423,196.81285771121657,45.024226320725234,226.1487297166728,45.339665804654885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.227078064167827,18.21187018670608,246.65229617209923,16.634672767057907,18.274109807042024,143.75678479070163,248.54493307567702,144.3876637585609,8.180046321293645,89.50119355480408,9.757243740941831,151.64277188894255
labeled-data,103122_Cropped_ROI_0,img10401.png,164.95346983432324,50.38669754752908,175.67841228793088,52.27933445110688,165.26890931825284,65.8432322600813,171.26225951291593,59.2190030975589,176.62473073971978,62.05795845292565,190.81950751655347,63.63515587257382,202.17532893802036,65.52779277615164,,,,,,,,,,,182.93352041831253,114.42091278524538,162.42995396288615,102.11877291198954,172.2085779647049,134.60903975674216,146.34254028247466,18.52730967063573,148.23517718605245,81.2997669726335,217.31642416664295,17.896430702776456,221.1016979737986,80.35344852084458,194.60478132370912,45.339665804654885,226.7796086845321,46.601423740373434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.227078064167827,19.158188638495005,247.91405410781772,16.634672767057907,17.64323083918275,141.23326891926456,249.49125152746592,143.12590582284236,8.495485805223282,87.92399613515587,9.126364773082557,149.75013498536475
