scorer,,,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais
bodyparts,,,nose,nose,rightEar,rightEar,leftEar,leftEar,head,head,neck,neck,center,center,hip,hip,tailBase,tailBase,RfrontPaw,RfrontPaw,LfrontPaw,LfrontPaw,RrearPaw,RrearPaw,LrearPaw,LrearPaw,foodPlate,foodPlate,foodPellet1,foodPellet1,foodPellet2,foodPellet2,frontTopHouse,frontTopHouse,frontBottomHouse,frontBottomHouse,backTopHouse,backTopHouse,backBottomHouse,backBottomHouse,centerHouse,centerHouse,centerBackHouse,centerBackHouse,upMothTop,upMothTop,upMothBottom,upMothBottom,upMothWingRight,upMothWingRight,upMothWingLeft,upMothWingLeft,downMothTop,downMothTop,downMothBottom,downMothBottom,downMothWingRight,downMothWingRight,downMothWingLeft,downMothWingLeft,upWormHead,upWormHead,upWormCenter,upWormCenter,upWormTail,upWormTail,downWormHead,downWormHead,downWormCenter,downWormCenter,downWormTail,downWormTail,blackCricket,blackCricket,blackSwoop,blackSwoop,blackLoom,blackLoom,yellowCricket,yellowCricket,yellowSwoop,yellowSwoop,greyLoom,greyLoom,flash,flash,cornerTopL,cornerTopL,cornerTopR,cornerTopR,cornerBottomL,cornerBottomL,cornerBottomR,cornerBottomR,windowTop,windowTop,windowBottom,windowBottom
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,110322_Cropped_ROI_1,img01666.png,177.6938775510204,98.27551020408163,162.18367346938774,115.01020408163265,155.24489795918365,98.68367346938774,166.6734693877551,104.39795918367346,155.6530612244898,108.88775510204081,134.83673469387753,114.60204081632654,111.97959183673467,119.5,102.18367346938774,125.21428571428571,,,,,,,,,253.61224489795913,41.13265306122449,238.91836734693877,27.66326530612247,271.9795918367347,23.581632653061234,156.06122448979588,17.459183673469397,154.8367346938775,79.5,87.48979591836732,18.275510204081655,85.85714285714283,77.05102040816328,114.83673469387753,47.255102040816325,79.734693877551,44.80612244897961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.92346938775506,21.13265306122446,287.78061224489795,18.68367346938774,64.51530612244895,137.4591836734694,282.88265306122446,143.58163265306126,295.1275510204081,86.03061224489795,294.3112244897959,153.78571428571433
labeled-data,110322_Cropped_ROI_1,img01852.png,255.1275510204081,131.3367346938776,231.86224489795913,138.27551020408166,235.94387755102034,120.31632653061226,235.94387755102034,130.11224489795921,229.0051020408163,128.4795918367347,206.1479591836734,123.98979591836736,183.69897959183672,121.13265306122452,173.0867346938775,120.72448979591837,,,,,,,174.71938775510202,108.4795918367347,252.67857142857136,40.31632653061223,238.39285714285708,27.663265306122412,272.2704081632653,24.397959183673436,155.9438775510204,18.68367346938774,156.35204081632648,80.31632653061226,89.41326530612241,18.2755102040816,87.78061224489792,77.05102040816325,113.90306122448976,44.397959183673464,79.61734693877548,44.397959183673464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.61734693877548,20.724489795918345,288.188775510204,20.31632653061223,69.82142857142856,136.64285714285717,283.69897959183663,144.3979591836735,294.71938775510193,86.03061224489795,294.3112244897959,148.47959183673473
labeled-data,110322_Cropped_ROI_1,img02049.png,118.80102040816323,88.07142857142858,126.14795918367344,101.54081632653063,103.69897959183669,101.54081632653063,117.16836734693874,98.68367346938777,116.76020408163262,106.03061224489798,118.39285714285711,119.09183673469389,118.39285714285711,130.92857142857144,,,129.0051020408163,98.27551020408163,,,,,,,252.67857142857136,43.98979591836732,238.39285714285708,28.071428571428555,272.67857142857133,23.98979591836732,155.1275510204081,16.64285714285711,157.57653061224485,78.68367346938774,86.55612244897955,17.867346938775484,86.14795918367344,76.23469387755102,117.16836734693874,46.43877551020407,78.39285714285711,46.84693877551018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.16836734693874,19.908163265306086,288.188775510204,18.68367346938774,67.37244897959181,139.50000000000003,283.69897959183663,143.17346938775512,295.5357142857142,85.62244897959184,294.3112244897959,153.3775510204082
labeled-data,110322_Cropped_ROI_1,img02249.png,126.96428571428567,89.70408163265307,131.86224489795916,103.58163265306123,111.86224489795916,100.72448979591837,122.0663265306122,97.4591836734694,120.84183673469383,104.80612244897961,118.39285714285711,118.27551020408166,113.90306122448976,130.52040816326533,106.14795918367344,130.92857142857144,132.6785714285714,97.4591836734694,,,133.0867346938775,122.765306122449,,,253.0867346938775,41.94897959183672,236.35204081632648,27.663265306122412,273.0867346938775,26.030612244897924,154.31122448979588,17.867346938775484,154.71938775510202,80.31632653061226,87.37244897959181,18.2755102040816,87.37244897959181,78.27551020408163,115.94387755102036,45.62244897959181,80.0255102040816,44.80612244897958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.51530612244895,19.49999999999997,288.188775510204,21.948979591836718,68.18877551020404,139.0918367346939,283.69897959183663,142.765306122449,293.90306122448976,86.03061224489795,296.3520408163265,151.7448979591837
labeled-data,110322_Cropped_ROI_1,img03616.png,,,125.33163265306118,135.01020408163268,146.14795918367344,133.3775510204082,136.76020408163262,136.64285714285717,135.53571428571425,127.25510204081634,133.90306122448976,111.33673469387756,134.719387755102,97.4591836734694,138.3928571428571,91.74489795918367,,,,,,,,,251.86224489795913,43.17346938775509,238.39285714285708,27.663265306122412,271.86224489795916,23.581632653061206,156.35204081632648,17.45918367346937,155.9438775510204,79.90816326530611,86.14795918367344,21.13265306122446,84.92346938775506,77.05102040816325,113.0867346938775,46.03061224489795,78.80102040816323,46.03061224489795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.10714285714283,20.724489795918345,286.1479591836734,21.13265306122446,71.45408163265304,137.4591836734694,283.2908163265306,142.3571428571429,294.3112244897959,84.80612244897961,293.90306122448976,154.19387755102042
labeled-data,110322_Cropped_ROI_1,img03942.png,168.18877551020407,124.39795918367349,151.86224489795916,132.15306122448982,154.31122448979588,115.01020408163268,155.1275510204081,125.21428571428574,147.78061224489792,122.765306122449,132.6785714285714,119.09183673469389,119.20918367346934,115.82653061224491,113.49489795918365,112.56122448979593,,,,,,,138.80102040816323,104.80612244897961,253.90306122448973,41.94897959183672,237.984693877551,27.663265306122412,273.4948979591836,24.397959183673436,156.76020408163262,18.2755102040816,156.35204081632648,76.64285714285714,86.9642857142857,18.68367346938774,86.9642857142857,78.27551020408163,113.90306122448976,48.88775510204081,80.43367346938771,46.84693877551018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.24999999999997,20.31632653061223,288.188775510204,20.31632653061223,70.22959183673467,141.54081632653063,282.88265306122446,144.3979591836735,295.5357142857142,86.84693877551021,295.1275510204081,154.60204081632656
labeled-data,110322_Cropped_ROI_1,img05879.png,,,119.20918367346934,125.21428571428574,140.0255102040816,131.3367346938776,129.0051020408163,130.52040816326533,132.6785714285714,122.35714285714286,139.61734693877548,106.03061224489798,142.0663265306122,93.78571428571428,145.33163265306118,88.07142857142858,,,,,,,,,253.0867346938775,41.13265306122446,237.1683673469387,29.704081632653043,272.2704081632653,24.80612244897958,154.31122448979588,18.2755102040816,156.76020408163262,79.5,86.9642857142857,19.49999999999997,86.9642857142857,79.5,113.0867346938775,46.43877551020407,80.0255102040816,46.43877551020407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9642857142857,18.2755102040816,291.454081632653,17.45918367346937,66.9642857142857,139.0918367346939,284.1071428571428,141.13265306122452,295.1275510204081,83.17346938775509,294.3112244897959,155.01020408163268
labeled-data,110322_Cropped_ROI_1,img07495.png,,,134.31122448979588,123.98979591836736,155.9438775510204,115.82653061224491,142.47448979591832,124.80612244897961,144.51530612244895,112.15306122448982,135.94387755102036,99.09183673469389,116.76020408163262,97.86734693877551,,,,,,,,,,,253.49489795918365,41.94897959183672,237.57653061224485,28.071428571428555,271.86224489795916,24.80612244897958,154.71938775510202,18.68367346938774,157.57653061224485,79.90816326530611,87.37244897959181,15.82653061224488,87.78061224489792,78.68367346938774,117.16836734693874,47.66326530612244,79.61734693877548,44.80612244897958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.801020408163225,19.908163265306086,288.5969387755101,17.45918367346937,73.08673469387753,135.82653061224494,284.1071428571428,141.13265306122452,294.3112244897959,84.80612244897961,294.3112244897959,153.3775510204082
